Program Time [s],Device ID,Accelerometer X Axis,Accelerometer Y axis,Accelerometer Z Axis,Gyroscope X Axis,Gyroscope Y Axis,Gyroscope Z Axis,Magnetometer X Axis,Magnetometer Y Axis,Magnetometer Z Axis,Not Used currently,Not Used currently,Not Used currently
2876.84,0,-1656,-3245,3089,9554,-1577,-8768,-32140,31558,-32274,0,0,0
2876.84,0,-1626,-2058,3075,9715,-1983,-9930,-32141,31536,-32281,0,0,0
2876.87,0,-1461,-962,3179,9523,-2417,-10552,-32141,31520,-32285,0,0,0
2876.87,0,-1528,11,3235,9721,-2234,-10441,-32142,31507,-32288,0,0,0
2876.9,0,-1314,1258,3305,9553,-2049,-9726,-32141,31495,-32298,0,0,0
2876.9,0,-975,2416,3050,8936,-1348,-8483,-32138,31481,-32306,0,0,0
2876.93,0,-498,3464,3662,7148,-1517,-7108,-32132,31465,-32312,0,0,0
2876.93,0,-93,4555,3625,4648,-1557,-5443,-32134,31452,-32316,0,0,0
2876.96,0,310,5007,3725,1530,-1305,-3617,-32132,31455,-32318,0,0,0
2876.96,0,400,4856,3488,-427,-421,-1652,-32135,31460,-32314,0,0,0
2876.99,0,277,4280,3691,-1534,169,433,-32135,31472,-32315,0,0,0
2876.99,0,341,4096,3443,-2125,923,2701,-32135,31480,-32312,0,0,0
2877.02,0,290,3788,3849,-2411,1274,5016,-32134,31481,-32314,0,0,0
2877.02,0,113,3781,3988,-3125,1689,7579,-32133,31473,-32316,0,0,0
2877.05,0,-15,2852,3951,-3483,2186,9472,-32134,31457,-32316,0,0,0
2877.05,0,-412,2194,3622,-5302,2241,10380,-32136,31434,-32316,0,0,0
2877.08,0,-672,1327,3764,-7266,2410,10789,-32139,31419,-32317,0,0,0
2877.09,0,-1234,339,3826,-8957,2490,10551,-32142,31415,-32309,0,0,0
2877.11,0,-1730,-801,3625,-10644,2296,10133,-32147,31420,-32303,0,0,0
2877.12,0,-1953,-2140,3656,-11154,2503,9223,-32148,31441,-32292,0,0,0
2877.14,0,-2171,-3597,3782,-10356,2297,7916,-32146,31472,-32286,0,0,0
2877.15,0,-2436,-5388,4127,-7441,1557,6441,-32142,31505,-32280,0,0,0
2877.17,0,-2285,-6317,3872,-3568,754,4504,-32143,31522,-32274,0,0,0
2877.18,0,-1741,-6220,3539,-1890,373,1479,-32141,31525,-32272,0,0,0
2877.2,0,-1568,-6128,3283,-1863,187,-1994,-32141,31532,-32272,0,0,0
2877.21,0,-1522,-6407,2982,-788,420,-5391,-32137,31553,-32270,0,0,0
2877.23,0,-1553,-5812,2807,950,1015,-7816,-32129,31586,-32275,0,0,0
2877.24,0,-1710,-4887,2875,3351,1138,-8957,-32115,31618,-32282,0,0,0
2877.27,0,-1805,-3676,3189,6084,814,-8901,-32101,31640,-32293,0,0,0
2877.27,0,-1719,-2473,3515,8964,-327,-8021,-32090,31647,-32302,0,0,0
2877.29,0,-1545,-1641,3383,11530,-1528,-7271,-32086,31631,-32310,0,0,0
2877.3,0,-1360,-683,3284,12439,-2242,-7017,-32089,31592,-32317,0,0,0
2877.32,0,-1154,605,2602,11894,-1243,-6867,-32093,31547,-32321,0,0,0
2877.33,0,-1000,1836,3367,10226,-1041,-6458,-32091,31506,-32331,0,0,0
2877.35,0,-806,3019,3836,8187,-1515,-5909,-32090,31473,-32345,0,0,0
2877.36,0,-530,4131,3917,5488,-1812,-4865,-32089,31452,-32353,0,0,0
2877.38,0,-321,4901,3935,2658,-1338,-3201,-32091,31444,-32354,0,0,0
2877.39,0,-157,4987,4244,469,-1045,-1084,-32094,31442,-32352,0,0,0
2877.41,0,-37,4927,4116,-1423,-845,1414,-32097,31444,-32347,0,0,0
2877.42,0,138,4428,4179,-2348,-553,4052,-32105,31447,-32341,0,0,0
2877.44,0,241,3934,3908,-2968,-430,6456,-32115,31440,-32332,0,0,0
2877.45,0,282,3340,3438,-4023,245,8440,-32129,31430,-32324,0,0,0
2877.47,0,36,2758,3262,-5377,1022,9911,-32143,31412,-32316,0,0,0
2877.48,0,-339,2332,3091,-7194,1857,11056,-32153,31400,-32305,0,0,0
2877.5,0,-907,1783,2849,-9482,2710,11871,-32161,31393,-32301,0,0,0
2877.51,0,-1674,705,3037,-11560,3036,11973,-32166,31401,-32290,0,0,0
2877.53,0,-2013,-1034,2773,-13111,2809,11156,-32168,31420,-32284,0,0,0
