Program Time [s],Connection ID,Time High,Time Low,Low-g Accelerometer X,Low-g Accelerometer Y,Low-g Accelerometer Z,Roll,Pitch,Yaw,Magnetometer X,Magnetometer Y,Magnetometer Z,High-g Accelerometer X,High-g Accelerometer Y,High-g Accelerometer Z
3681.08,0,57,-19863,242,-554,-4002,13,-39,15,32097,28714,-32738,-3,-5,0
3681.1,0,57,-19847,246,-552,-3996,27,-66,5,32098,28713,-32739,-3,-6,0
3681.11,0,57,-19833,235,-553,-4005,37,-62,6,32098,28713,-32739,-5,-1,0
3681.13,0,57,-19817,233,-552,-3989,30,-37,1,32098,28713,-32739,-1,-1,0
3681.14,0,57,-19802,235,-551,-3983,32,-39,3,32098,28712,-32739,-1,-2,0
3681.16,0,57,-19787,241,-551,-3992,29,-39,0,32098,28710,-32740,-3,-2,0
3681.17,0,57,-19771,243,-549,-3983,29,-44,1,32097,28713,-32739,-5,-2,0
3681.19,0,57,-19756,245,-554,-4004,42,-53,-1,32100,28712,-32742,-5,-3,0
3681.2,0,57,-19741,245,-552,-4000,-2,-41,11,32098,28714,-32740,-5,-3,0
3681.22,0,57,-19726,236,-550,-3997,27,-40,-14,32097,28712,-32739,-4,-6,0
3681.23,0,57,-19711,238,-549,-3991,23,-41,3,32096,28711,-32737,-4,-1,0
3681.25,0,57,-19696,240,-551,-3991,44,-55,-14,32095,28714,-32739,-2,-5,0
3681.26,0,57,-19680,238,-553,-4003,29,-30,-10,32097,28716,-32737,-7,-5,0
3681.28,0,57,-19666,245,-547,-4000,31,-51,-7,32096,28712,-32740,-1,-4,0
3681.29,0,57,-19650,243,-546,-4004,38,-22,4,32097,28713,-32739,-2,-5,0
3681.31,0,57,-19635,234,-551,-3996,19,-45,3,32096,28711,-32740,-3,-8,0
3681.32,0,57,-19620,236,-551,-3999,54,-31,20,32095,28714,-32740,-4,-7,0
3681.34,0,57,-19604,240,-550,-3992,19,-44,-2,32096,28711,-32739,-3,-6,0
3681.35,0,57,-19589,244,-550,-3987,47,-25,5,32096,28713,-32739,-4,-5,0
3681.37,0,57,-19574,247,-550,-4000,51,-48,5,32097,28713,-32739,-2,-1,0
3681.38,0,57,-19559,234,-554,-3985,42,-57,5,32094,28713,-32738,-2,-1,0
3681.4,0,57,-19544,239,-548,-3993,37,-42,6,32095,28712,-32740,-1,-2,0
3681.41,0,57,-19529,243,-550,-4001,40,-34,11,32096,28715,-32734,-3,-2,0
3681.43,0,57,-19513,246,-549,-3983,50,-39,4,32097,28713,-32739,-2,-1,0
3681.44,0,57,-19499,238,-554,-4006,27,-40,9,32095,28716,-32737,-3,-2,0
3681.46,0,57,-19483,246,-551,-3987,29,-43,2,32096,28713,-32739,-2,-2,0
3681.49,0,57,-19467,246,-547,-3998,35,-44,5,32095,28713,-32739,-3,-2,0
3681.49,0,57,-19453,234,-549,-4003,32,-36,4,32094,28712,-32738,-1,-6,0
3681.52,0,57,-19437,237,-549,-3992,37,-41,5,32094,28713,-32739,-2,-2,0
3681.52,0,57,-19422,237,-553,-4006,32,-31,11,32096,28715,-32736,-2,-3,0
3681.55,0,57,-19407,249,-548,-3989,12,-38,0,32095,28713,-32737,-3,-1,0
3681.55,0,57,-19392,244,-554,-3988,59,-54,-20,32094,28713,-32739,-4,-2,0
3681.58,0,57,-19377,246,-549,-3992,-3,-38,1,32095,28713,-32739,-1,-3,0
3681.58,0,57,-19362,230,-551,-4007,13,-46,9,32093,28713,-32739,-3,-6,0
3681.61,0,57,-19346,232,-550,-3997,49,-36,3,32092,28712,-32741,-3,-6,0
3681.61,0,57,-19332,229,-545,-4000,50,-48,7,32094,28714,-32736,-5,-4,0
3681.64,0,57,-19316,245,-548,-4001,31,-53,0,32094,28711,-32742,-5,-4,0
3681.64,0,57,-19300,239,-550,-3982,18,-55,-11,32094,28717,-32734,-5,-4,0
3681.67,0,57,-19286,240,-548,-4000,40,-31,-2,32093,28714,-32739,-7,-3,0
3681.67,0,57,-19270,245,-547,-3990,23,-28,2,32094,28712,-32741,-1,-2,0
3681.7,0,57,-19255,241,-548,-4006,35,-36,5,32093,28712,-32739,-2,-1,0
3681.7,0,57,-19240,238,-551,-3998,51,-56,5,32092,28711,-32738,-1,-5,0
3681.73,0,57,-19225,236,-550,-3995,8,-42,-20,32092,28714,-32736,-5,-9,0
3681.73,0,57,-19210,236,-551,-4000,53,-41,-1,32092,28712,-32737,-5,-5,0
3681.76,0,57,-19195,238,-554,-3993,21,-34,13,32094,28712,-32739,-5,3,0
3681.76,0,57,-19179,237,-551,-3999,36,-30,-16,32093,28713,-32734,-4,-5,0
3681.79,0,57,-19165,231,-546,-3992,40,-44,4,32092,28712,-32739,-4,-3,0
3681.79,0,57,-19149,240,-550,-4001,30,-50,3,32092,28714,-32738,-1,-3,0
3681.82,0,57,-19133,231,-546,-3993,40,-47,-15,32092,28712,-32738,-7,-7,0
3681.82,0,57,-19119,241,-550,-3992,35,-51,-14,32094,28712,-32737,-3,-7,0
3681.85,0,57,-19103,244,-554,-4002,45,-29,-5,32094,28714,-32735,-5,-1,0
3681.85,0,57,-19088,242,-555,-3994,54,-28,2,32094,28711,-32736,-2,-1,0
3681.88,0,57,-19073,239,-556,-3991,38,-47,0,32093,28711,-32740,-3,-3,0
3681.88,0,57,-19058,234,-555,-3994,40,-44,-2,32094,28713,-32736,-3,11,0
3681.91,0,57,-19043,240,-544,-3995,7,-21,3,32094,28713,-32738,-3,-6,0
3681.91,0,57,-19028,241,-544,-3999,56,-37,-1,32094,28715,-32734,-3,-6,0
3681.94,0,57,-19012,238,-550,-3994,53,-36,9,32096,28711,-32739,-1,-4,0
3681.94,0,57,-18998,248,-548,-3999,16,-42,19,32095,28714,-32735,-2,-6,0
3681.97,0,57,-18982,247,-548,-3989,41,-33,-10,32096,28712,-32738,-5,-6,0
3681.97,0,57,-18966,244,-545,-3994,27,-51,6,32095,28711,-32740,-1,-1,0
3682,0,57,-18952,238,-553,-4005,57,-47,9,32095,28712,-32739,-3,-5,0
3682,0,57,-18936,237,-553,-4000,69,-18,-1,32095,28711,-32738,-3,-5,0
3682.03,0,57,-18922,243,-553,-3997,28,-28,-3,32096,28714,-32737,-5,-4,0
3682.03,0,57,-18906,239,-549,-3996,48,-34,8,32095,28713,-32738,-7,-9,0
3682.06,0,57,-18890,240,-552,-3996,45,-16,-9,32097,28707,-32739,-2,-5,0
3682.06,0,57,-18876,240,-550,-4004,55,-40,10,32096,28714,-32739,-1,-3,0
3682.09,0,57,-18861,240,-554,-3991,35,-15,8,32096,28713,-32739,-6,-1,0
3682.1,0,57,-18845,247,-542,-3988,45,-33,11,32095,28714,-32738,-4,-4,0
3682.12,0,57,-18831,242,-548,-3997,53,-49,-8,32096,28712,-32738,-2,-5,0
3682.13,0,57,-18815,240,-556,-3998,65,-45,-3,32098,28712,-32741,-1,-5,0
3682.15,0,57,-18799,238,-547,-3996,38,-26,-11,32098,28715,-32742,-6,-5,0
3682.16,0,57,-18785,234,-557,-4010,61,-26,7,32097,28711,-32738,-2,-7,0
3682.18,0,57,-18769,237,-552,-3989,45,-21,-10,32099,28712,-32740,-5,-2,0
3682.19,0,57,-18755,248,-554,-3988,45,-30,4,32101,28713,-32739,-3,-5,0
3682.21,0,57,-18739,247,-553,-3998,32,-40,-20,32099,28711,-32740,-3,-6,0
3682.22,0,57,-18724,257,-547,-3990,45,-51,5,32100,28713,-32740,-3,-6,0
3682.24,0,57,-18709,245,-547,-4004,17,-53,2,32098,28711,-32739,1,-1,0
3682.25,0,57,-18694,248,-545,-3986,36,-36,-8,32099,28710,-32744,-4,-6,0
3682.28,0,57,-18678,246,-550,-3993,28,-45,13,32099,28713,-32741,-1,-2,0
3682.28,0,57,-18663,244,-548,-4007,27,-47,9,32098,28710,-32739,-4,-3,0
3682.3,0,57,-18648,238,-548,-4005,52,-46,19,32098,28711,-32742,-4,-8,0
3682.31,0,57,-18632,237,-549,-4000,35,-58,10,32097,28714,-32739,-2,-2,0
3682.33,0,57,-18618,246,-552,-3983,3,-38,11,32098,28715,-32737,-4,-2,0
3682.34,0,57,-18602,242,-551,-3988,27,-57,-3,32097,28713,-32739,-3,-6,0
3682.36,0,57,-18588,231,-551,-3994,36,-57,0,32096,28710,-32739,-3,-4,0
3682.37,0,57,-18572,248,-546,-3999,45,-2,9,32097,28712,-32739,-4,-7,0
3682.4,0,57,-18557,251,-548,-3993,34,-52,-2,32096,28712,-32737,-5,-4,0
3682.4,0,57,-18542,250,-546,-3984,25,-60,2,32096,28712,-32736,-2,-1,0
3682.42,0,57,-18527,240,-552,-3995,13,-55,19,32094,28711,-32735,-1,-4,0
3682.43,0,57,-18511,232,-556,-3994,3,-42,10,32095,28714,-32737,-2,-1,0
3682.45,0,57,-18496,232,-551,-3992,35,-51,-2,32092,28714,-32739,-1,-5,0
3682.46,0,57,-18481,235,-549,-3997,26,-46,-8,32094,28713,-32735,-1,-3,0
3682.48,0,57,-18465,240,-545,-4002,27,-60,1,32093,28712,-32738,-7,-10,0
3682.49,0,57,-18451,245,-543,-4005,5,-45,5,32095,28712,-32738,-2,-4,0
3682.51,0,57,-18435,262,-536,-3985,25,-38,12,32094,28713,-32738,-3,-3,0
3682.52,0,57,-18421,258,-543,-4001,34,-60,7,32093,28716,-32736,-2,-1,0
3682.54,0,57,-18405,252,-544,-3998,8,-85,14,32092,28713,-32738,-1,-3,0
3682.55,0,57,-18390,236,-541,-4005,-9,-44,32,32091,28712,-32736,-1,4,0
3682.57,0,57,-18375,233,-545,-3999,28,-45,13,32090,28712,-32735,-4,-3,0
3682.58,0,57,-18360,240,-545,-3992,-11,-34,32,32087,28713,-32733,-1,-5,0
3682.6,0,57,-18344,247,-543,-3986,-5,-34,26,32085,28714,-32730,-4,-2,0
3682.61,0,57,-18329,240,-550,-3985,-18,-56,16,32083,28716,-32730,-5,-1,0
3682.63,0,57,-18314,231,-548,-3990,-1,-78,21,32084,28713,-32735,-1,-3,0
3682.64,0,57,-18298,229,-548,-4003,-4,-67,24,32080,28714,-32732,-4,-3,0
3682.66,0,57,-18284,212,-541,-4007,11,-64,22,32078,28714,-32729,-1,-1,0
3682.67,0,57,-18268,218,-536,-4001,32,-23,15,32078,28715,-32730,-3,-6,0
3682.69,0,57,-18254,213,-543,-4006,26,-41,-1,32078,28715,-32729,-3,-1,0
3682.72,0,57,-18238,217,-539,-4004,53,-44,0,32076,28712,-32729,-3,-5,0
3682.72,0,57,-18223,228,-532,-3996,59,-38,10,32077,28715,-32729,-3,-5,0
3682.75,0,57,-18208,231,-542,-4004,71,-51,4,32078,28711,-32734,-2,-3,0
3682.75,0,57,-18193,231,-535,-4002,71,-44,-9,32077,28715,-32732,-1,-5,0
3682.78,0,57,-18177,239,-533,-4009,65,-15,4,32078,28716,-32731,-3,-3,0
3682.78,0,57,-18162,254,-537,-3992,67,13,16,32079,28718,-32731,-3,-2,0
3682.81,0,57,-18147,268,-537,-3980,37,-20,14,32080,28718,-32730,-5,-4,0
3682.81,0,57,-18131,258,-541,-3989,23,-51,5,32080,28718,-32731,-1,-1,0
3682.84,0,57,-18117,243,-538,-4007,33,-52,8,32080,28714,-32736,-4,-4,0
3682.84,0,57,-18101,231,-547,-4001,38,-52,17,32078,28715,-32733,-1,-1,0
3682.87,0,57,-18087,223,-551,-3996,35,-40,-2,32078,28713,-32732,-3,-3,0
3682.87,0,57,-18071,219,-553,-3984,47,-42,-4,32077,28715,-32731,-1,-4,0
3682.9,0,57,-18056,220,-542,-4018,26,-57,3,32077,28715,-32735,-2,-4,0
3682.9,0,57,-18041,228,-542,-3994,75,-23,5,32077,28715,-32728,-3,-6,0
3682.93,0,57,-18025,225,-538,-3991,69,-26,-8,32078,28717,-32729,-6,-3,0
3682.93,0,57,-18010,234,-540,-4002,57,-18,-11,32079,28714,-32733,2,-1,0
3682.96,0,57,-17995,226,-536,-3985,61,-46,-11,32078,28715,-32733,-4,-5,0
3682.96,0,57,-17980,229,-538,-4006,59,-20,-6,32080,28717,-32731,-3,-1,0
3682.99,0,57,-17964,232,-540,-3996,63,-27,-1,32079,28716,-32735,-1,-1,0
3682.99,0,57,-17950,248,-539,-3988,57,-22,-2,32082,28718,-32734,-2,-2,0
3683.02,0,57,-17934,246,-542,-3994,40,-46,-13,32081,28714,-32734,-4,-1,0
3683.02,0,57,-17920,239,-544,-3992,55,-43,11,32084,28717,-32733,-2,-3,0
3683.05,0,57,-17904,242,-543,-4005,25,-37,14,32084,28713,-32737,-5,-6,0
3683.05,0,57,-17889,235,-546,-4000,62,-20,-15,32084,28714,-32734,-3,-7,0
3683.08,0,57,-17874,238,-546,-3990,47,-34,3,32084,28713,-32737,-5,-4,0
3683.08,0,57,-17858,235,-545,-3991,61,-40,5,32084,28715,-32733,-5,-1,0
3683.11,0,57,-17843,231,-541,-4005,37,-31,0,32084,28713,-32738,-2,-6,0
3683.11,0,57,-17828,231,-541,-4000,32,-18,1,32084,28717,-32734,-5,-2,0
3683.14,0,57,-17813,237,-549,-3993,42,-31,13,32086,28712,-32737,-1,-1,0
3683.14,0,57,-17797,236,-542,-3994,31,-60,-17,32085,28712,-32736,-5,-4,0
3683.17,0,57,-17783,232,-543,-3991,58,-48,3,32085,28715,-32734,-1,-2,0
3683.17,0,57,-17767,236,-548,-3999,57,-38,-5,32087,28716,-32736,-3,-5,0
3683.2,0,57,-17753,237,-548,-3992,43,-33,11,32087,28715,-32740,-5,-3,0
3683.2,0,57,-17737,236,-543,-4003,29,-32,-6,32088,28715,-32736,-3,-4,0
3683.23,0,57,-17721,232,-548,-3982,36,-44,3,32086,28715,-32737,-2,2,0
3683.23,0,57,-17707,234,-543,-3996,26,-36,-18,32089,28712,-32737,-1,-2,0
3683.26,0,57,-17691,235,-542,-3985,63,-19,8,32088,28713,-32739,-3,-1,0
3683.26,0,57,-17676,236,-557,-3986,63,-43,-15,32089,28713,-32738,-6,-5,0
3683.3,0,57,-17661,217,-552,-3998,40,-64,-19,32090,28717,-32738,-4,1,0
3683.3,0,57,-17646,211,-543,-4003,39,-59,-16,32091,28715,-32739,-1,-3,0
3683.32,0,57,-17630,214,-548,-4022,78,-14,-19,32091,28714,-32740,-3,-1,0
3683.33,0,57,-17616,239,-537,-4012,48,-5,-9,32094,28712,-32741,-1,-4,0
3683.35,0,57,-17600,280,-545,-3996,48,26,-4,32096,28714,-32742,-2,-1,0
3683.36,0,57,-17586,292,-542,-3974,35,-26,-7,32098,28713,-32744,-3,-1,0
3683.38,0,57,-17570,242,-551,-3985,7,-102,-12,32099,28714,-32743,-2,2,0
3683.39,0,57,-17554,246,-548,-4008,13,-61,10,32100,28711,-32744,-5,-6,0
3683.42,0,57,-17540,244,-553,-4003,23,-21,-8,32097,28715,-32742,-1,-4,0
3683.42,0,57,-17524,244,-548,-3990,32,-58,-6,32097,28715,-32738,-3,-3,0
3683.45,0,57,-17509,237,-542,-3989,26,-70,9,32097,28709,-32747,-3,-5,0
3683.45,0,57,-17494,234,-549,-3992,13,-72,7,32096,28713,-32741,-7,2,0
3683.47,0,57,-17479,233,-545,-3993,6,-47,19,32096,28713,-32740,-2,-1,0
3683.48,0,57,-17463,244,-535,-3997,25,-35,8,32095,28716,-32743,-3,-6,0
3683.5,0,57,-17449,239,-543,-3981,61,-82,15,32093,28712,-32742,-2,-2,0
3683.51,0,57,-17433,245,-544,-4001,4,-45,24,32094,28713,-32739,-1,-6,0
3683.53,0,57,-17419,251,-542,-3989,-7,-37,23,32091,28714,-32738,-3,0,0
3683.54,0,57,-17403,250,-539,-3980,15,-55,32,32090,28714,-32737,0,-1,0
3683.56,0,57,-17387,254,-542,-3993,-24,-67,35,32087,28713,-32737,-5,-6,0
3683.57,0,57,-17373,251,-536,-4002,-17,-64,36,32086,28714,-32737,-3,-6,0
3683.59,0,57,-17357,246,-545,-4000,-26,-59,34,32084,28714,-32736,-2,-2,0
3683.6,0,57,-17342,245,-538,-3989,-47,-54,37,32081,28714,-32734,-2,-4,0
3683.62,0,57,-17327,239,-536,-3975,-63,-79,29,32077,28718,-32729,-3,-4,0
3683.63,0,57,-17312,221,-540,-4001,-53,-72,34,32074,28713,-32734,0,-3,0
3683.65,0,57,-17297,202,-529,-4015,-39,-92,26,32070,28714,-32723,-2,-5,0
3683.66,0,57,-17282,188,-546,-4029,20,-43,19,32065,28716,-32722,-5,-5,0
3683.68,0,57,-17266,206,-529,-3982,8,30,52,32064,28713,-32723,-7,-6,0
3683.69,0,57,-17251,201,-553,-3992,35,-6,32,32062,28714,-32722,-3,-1,0
3683.71,0,57,-17236,208,-537,-4008,30,-51,5,32062,28713,-32723,-5,-3,0
3683.72,0,57,-17220,212,-531,-4013,59,-25,5,32062,28716,-32720,-1,-7,0
3683.74,0,57,-17206,216,-539,-4022,77,-35,-19,32063,28714,-32721,-1,-1,0
3683.75,0,57,-17190,242,-527,-4001,84,-2,-12,32065,28713,-32722,-1,-3,0
3683.77,0,57,-17175,238,-538,-3976,90,-51,-12,32064,28715,-32725,-6,-6,0
3683.78,0,57,-17160,254,-521,-4012,89,-75,-1,32066,28715,-32726,-5,-7,0
3683.8,0,57,-17145,247,-531,-4006,46,-46,-3,32068,28715,-32727,-5,-7,0
3683.81,0,57,-17130,266,-542,-3994,59,-18,0,32069,28716,-32725,-4,-1,0
3683.83,0,57,-17115,259,-540,-3982,69,-49,3,32068,28716,-32726,-5,-4,0
3683.84,0,57,-17099,244,-534,-3997,13,-49,7,32070,28715,-32725,-5,-3,0
3683.86,0,57,-17084,250,-541,-3991,53,-53,3,32069,28716,-32726,-1,-5,0
3683.87,0,57,-17069,250,-536,-4004,16,-30,15,32068,28715,-32726,-4,-1,0
3683.89,0,57,-17053,231,-542,-4010,13,-31,14,32066,28717,-32724,-7,-2,0
3683.9,0,57,-17039,229,-537,-3976,23,-25,21,32066,28714,-32724,-1,-4,0
3683.92,0,57,-17023,226,-541,-4007,10,-51,5,32069,28716,-32725,-1,-2,0
3683.93,0,57,-17008,218,-536,-4002,46,-47,11,32066,28716,-32723,-4,-5,0
3683.95,0,57,-16993,228,-538,-4006,62,-36,14,32065,28716,-32725,2,-2,0
3683.98,0,57,-16978,228,-538,-4008,54,-31,15,32065,28717,-32722,-5,-5,0
3683.98,0,57,-16963,231,-533,-3993,45,-43,-2,32065,28716,-32723,-2,-4,0
3684.01,0,57,-16947,239,-538,-3991,74,-37,16,32065,28717,-32724,-3,-2,0
3684.01,0,57,-16932,240,-536,-3991,22,-44,4,32065,28717,-32722,-6,-5,0
3684.04,0,57,-16917,237,-528,-3992,39,-36,-7,32065,28716,-32724,-2,-6,0
3684.04,0,57,-16902,242,-540,-3998,65,-29,-8,32067,28717,-32725,-2,-7,0
3684.07,0,57,-16886,234,-542,-4002,32,-19,6,32066,28715,-32724,-2,-1,0
3684.07,0,57,-16872,232,-538,-4006,14,-11,7,32066,28718,-32726,-1,-5,0
3684.1,0,57,-16856,236,-538,-3990,46,-57,-20,32066,28716,-32726,-3,-6,0
3684.1,0,57,-16841,236,-536,-3997,9,-35,6,32065,28716,-32722,-2,-3,0
3684.14,0,57,-16826,226,-539,-4004,50,-32,3,32063,28718,-32721,-7,-7,0
3684.14,0,57,-16811,230,-536,-3991,48,-19,11,32066,28713,-32729,-2,-1,0
3684.16,0,57,-16796,232,-542,-4009,40,-51,0,32064,28716,-32722,-1,-4,0
3684.16,0,57,-16780,232,-544,-3994,49,-20,2,32065,28718,-32722,-5,-5,0
3684.19,0,57,-16765,237,-538,-3988,17,-45,0,32066,28715,-32726,-3,-8,0
3684.19,0,57,-16750,231,-534,-4007,48,-40,-2,32065,28717,-32725,-1,-3,0
3684.22,0,57,-16735,231,-536,-3996,51,-52,-1,32065,28716,-32725,-2,-7,0
3684.22,0,57,-16719,237,-538,-4011,63,-39,1,32066,28719,-32723,-4,-3,0
3684.25,0,57,-16705,225,-530,-3996,51,-33,-3,32067,28713,-32730,-1,-3,0
3684.25,0,57,-16689,234,-529,-3990,28,-32,-6,32069,28715,-32727,-1,-1,0
3684.28,0,57,-16674,237,-540,-3998,61,-54,10,32068,28715,-32729,-2,-1,0
3684.28,0,57,-16659,238,-541,-3997,57,-28,15,32067,28717,-32726,-5,-4,0
3684.31,0,57,-16644,238,-540,-4006,30,-29,9,32069,28716,-32732,-2,-1,0
3684.31,0,57,-16629,236,-529,-3995,62,-53,11,32070,28720,-32725,-5,-2,0
3684.34,0,57,-16613,234,-536,-3996,44,-47,-5,32069,28715,-32727,-3,-3,0
3684.34,0,57,-16598,235,-539,-3994,55,-58,2,32070,28719,-32725,-4,-4,0
3684.37,0,57,-16583,234,-536,-4003,31,-32,7,32070,28713,-32730,-1,-5,0
3684.37,0,57,-16568,231,-538,-4003,68,-26,8,32071,28718,-32728,-1,-7,0
3684.4,0,57,-16552,237,-539,-3994,45,-40,6,32071,28714,-32728,-1,-4,0
3684.4,0,57,-16538,232,-544,-3999,58,-34,-5,32071,28716,-32727,-4,-3,0
3684.43,0,57,-16522,233,-544,-3997,46,-35,5,32072,28715,-32728,-5,-6,0
3684.43,0,57,-16507,230,-537,-3992,33,-20,0,32072,28711,-32731,-5,-3,0
3684.46,0,57,-16492,234,-539,-3997,43,-51,-13,32072,28715,-32728,-2,-6,0
3684.46,0,57,-16477,234,-540,-3997,52,-40,2,32072,28717,-32727,-2,-3,0
3684.49,0,57,-16462,241,-544,-4000,47,-20,-19,32073,28715,-32728,-3,-3,0
3684.49,0,57,-16446,237,-544,-3994,47,-28,-6,32072,28718,-32728,-5,-4,0
3684.52,0,57,-16431,240,-544,-3992,42,-51,20,32073,28716,-32730,-2,-2,0
3684.52,0,57,-16416,240,-542,-3995,49,-58,14,32075,28715,-32728,-3,-6,0
3684.55,0,57,-16401,230,-545,-4000,54,-47,-2,32073,28716,-32728,-1,-3,0
3684.55,0,57,-16385,233,-540,-4002,47,-5,8,32074,28715,-32730,-5,-1,0
3684.58,0,57,-16371,240,-541,-3988,55,-21,8,32075,28715,-32733,-1,-1,0
3684.59,0,57,-16355,236,-538,-3995,38,-37,9,32076,28716,-32730,-3,-4,0
3684.61,0,57,-16340,232,-544,-3998,43,-27,-11,32074,28715,-32731,-4,-4,0
3684.62,0,57,-16325,236,-545,-3995,49,-44,-8,32073,28718,-32730,-4,-30,0
3684.64,0,57,-16309,242,-545,-4004,39,-30,5,32075,28712,-32734,13,-1,0
3684.65,0,57,-16295,238,-546,-3984,50,-35,4,32074,28714,-32729,-2,-4,0
3684.67,0,57,-16279,236,-543,-3999,37,-46,-5,32074,28716,-32729,-5,-6,0
3684.68,0,57,-16264,231,-541,-3995,35,-26,-2,32075,28717,-32730,-5,-6,0
3684.7,0,57,-16249,234,-537,-3993,51,-51,-5,32075,28717,-32729,-1,-3,0
3684.71,0,57,-16234,243,-542,-4008,36,-12,-4,32074,28715,-32730,-2,-1,0
3684.73,0,57,-16218,236,-543,-3990,33,-57,2,32075,28715,-32730,-1,-2,0
3684.74,0,57,-16204,235,-545,-3995,32,-53,0,32074,28716,-32732,-1,-2,0
3684.76,0,57,-16188,238,-540,-4011,35,-28,-6,32074,28715,-32732,-5,-4,0
3684.77,0,57,-16173,238,-543,-3993,38,-28,-17,32075,28715,-32733,-5,-5,0
3684.79,0,57,-16158,246,-540,-4002,42,-27,6,32075,28714,-32731,-2,-6,0
3684.8,0,57,-16142,233,-543,-3974,53,-56,0,32075,28716,-32728,-5,-7,0
3684.82,0,57,-16128,226,-546,-4010,35,-80,6,32074,28717,-32728,-3,-2,0
3684.83,0,57,-16112,234,-544,-4016,46,-9,10,32076,28715,-32734,-3,-3,0
3684.85,0,57,-16097,242,-544,-3965,33,-49,-7,32074,28715,-32731,-1,-5,0
3684.86,0,57,-16082,237,-543,-3991,11,-67,-5,32075,28718,-32730,-2,-3,0
3684.88,0,57,-16067,231,-526,-4012,34,-57,6,32074,28715,-32729,-3,-4,0
3684.89,0,57,-16051,244,-535,-4016,41,-12,14,32076,28716,-32733,-1,-3,0
3684.91,0,57,-16037,244,-539,-4009,52,-28,5,32076,28716,-32733,-2,-2,0
3684.92,0,57,-16021,237,-533,-3994,39,-61,10,32076,28717,-32729,-1,-3,0
3684.94,0,57,-16006,226,-538,-3990,20,-42,13,32075,28716,-32735,-5,-2,0
3684.95,0,57,-15991,228,-548,-4008,51,-49,-3,32075,28717,-32731,-5,-2,0
3684.97,0,57,-15975,229,-552,-3984,30,-23,-1,32074,28714,-32732,-2,-1,0
3684.98,0,57,-15961,241,-551,-3958,50,-50,-3,32076,28716,-32730,-3,2,0
3685,0,57,-15945,239,-548,-3996,17,-75,-5,32076,28716,-32732,-4,-4,0
3685.01,0,57,-15930,230,-545,-3984,-19,-58,0,32074,28716,-32726,-2,-1,0
3685.03,0,57,-15915,241,-541,-4004,44,-51,11,32076,28716,-32729,-1,-5,0
3685.04,0,57,-15900,238,-532,-4016,42,-36,5,32075,28716,-32731,-1,-3,0
3685.06,0,57,-15884,230,-541,-4008,33,-43,12,32073,28716,-32730,-3,-5,0
3685.07,0,57,-15870,233,-544,-4006,44,-9,11,32074,28718,-32730,-5,-1,0
3685.09,0,57,-15854,231,-542,-3993,23,-36,3,32074,28714,-32731,-4,0,0
3685.1,0,57,-15839,225,-544,-3995,28,-21,1,32073,28718,-32731,-2,-3,0
3685.12,0,57,-15824,219,-547,-3981,85,-51,1,32074,28719,-32728,-2,-3,0
3685.13,0,57,-15808,197,-550,-3995,51,-56,5,32074,28715,-32731,-1,-1,0
3685.15,0,57,-15794,202,-542,-4007,81,-6,-18,32076,28714,-32731,-3,-4,0
3685.16,0,57,-15778,228,-534,-3994,61,11,-10,32077,28717,-32731,-5,0,0
3685.18,0,57,-15763,247,-529,-4011,63,10,-26,32078,28715,-32731,-5,-4,0
3685.21,0,57,-15748,252,-530,-4005,76,-22,-2,32080,28714,-32733,-6,-6,0
3685.21,0,57,-15733,258,-535,-3998,78,-14,2,32084,28716,-32731,-2,-3,0
3685.24,0,57,-15717,256,-539,-4016,59,-12,8,32084,28714,-32737,1,-1,0
3685.24,0,57,-15703,251,-538,-3986,37,13,1,32086,28713,-32736,-1,-3,0
